X_ACC,Y_ACC,Z_ACC,X_GYRO,Y_GYRO,Z_GYRO,Label
0.894287109375,-0.081298828125,-0.42529296875,-4.328125,2.6328125,-0.40625,1
0.897216796875,-0.078125,-0.421875,-4.328125,2.6328125,-0.40625,1
0.898681640625,-0.0732421875,-0.4267578125,-4.5546875,0.9453125,2.2109375,1
0.90185546875,-0.075927734375,-0.421142578125,-2.7265625,-0.1875,0.8125,1
0.895263671875,-0.077392578125,-0.426025390625,-2.2421875,2.2109375,0.59375,1
0.89794921875,-0.07568359375,-0.423095703125,-2.515625,2.1015625,-0.6796875,1
0.898681640625,-0.075439453125,-0.422119140625,-2.1484375,2.1953125,0.3828125,1
0.8828125,-0.033203125,-0.418701171875,4.03125,-9.15625,-3.1484375,1
0.8916015625,-0.087158203125,-0.427001953125,-0.65625,-1.90625,-3.1875,1
0.890869140625,-0.039306640625,-0.41455078125,-3.171875,4.0625,0.3125,1
0.89453125,-0.077880859375,-0.4287109375,-0.515625,-1.265625,-2.0078125,1
0.883056640625,-0.073486328125,-0.500732421875,0.3046875,-1.53125,1.1015625,1
0.88525390625,0.029296875,-0.43408203125,-8.53125,-2.859375,3.109375,1
0.887939453125,-0.030029296875,-0.433349609375,-8.671875,0.6953125,4.3515625,1
0.884765625,0.015625,-0.51220703125,-3.21875,-2.375,2.4609375,1
0.88720703125,-0.06298828125,-0.5146484375,-1.1953125,-4.140625,0.8671875,1
0.880615234375,-0.067626953125,-0.523681640625,-1.703125,-2.6328125,0.4453125,1
0.89111328125,-0.0732421875,-0.522705078125,-2.1015625,0.3828125,0.1171875,1
0.827880859375,-0.130126953125,-0.52685546875,-4.8828125,5.5234375,-8.40625,1
0.777587890625,-0.38330078125,-0.57421875,24.671875,11.515625,3.046875,1
0.7333984375,-0.153564453125,-0.392822265625,24.59375,12.0,9.703125,1
0.726806640625,-0.197509765625,-0.30517578125,38.0703125,-2.8046875,5.09375,1
0.509521484375,0.1513671875,-0.401123046875,84.1015625,-129.8046875,-5.609375,1
0.409912109375,0.09375,-0.229248046875,128.3984375,104.9453125,22.65625,1
1.58056640625,2.00634765625,-0.339599609375,99.25,78.375,-9.9453125,1
3.965576171875,1.43603515625,-3.214599609375,141.875,-123.484375,-59.53125,1
0.264892578125,0.22314453125,1.0712890625,20.2890625,232.0546875,-32.546875,1
0.523681640625,-0.178466796875,0.882080078125,-11.1796875,-82.359375,-74.3828125,1
0.3681640625,0.1064453125,1.073486328125,-47.3203125,45.46875,60.421875,1
0.489013671875,0.843017578125,0.697509765625,-63.8203125,-35.5078125,27.0859375,1
0.62744140625,0.249267578125,0.49609375,-14.859375,73.8046875,-4.78125,1
0.60498046875,0.36328125,0.845458984375,0.0,-0.171875,-13.2578125,1
0.6484375,0.291748046875,0.739501953125,0.265625,22.03125,0.1796875,1
0.552734375,0.4033203125,0.782470703125,-5.1875,18.2734375,-3.9609375,1
0.54736328125,0.40234375,0.809326171875,-10.9453125,9.7578125,-2.984375,1
0.54248046875,0.35498046875,0.884765625,-1.5390625,14.1640625,2.8515625,1
0.5458984375,0.404296875,0.884521484375,-1.125,-1.15625,4.7265625,1
0.58251953125,0.349853515625,0.796142578125,-4.5859375,-6.828125,1.0546875,1
0.538330078125,0.395263671875,0.78955078125,-8.0859375,4.5859375,2.140625,1
0.533203125,0.400146484375,0.87548828125,-4.0078125,9.7265625,-2.7578125,1
0.57958984375,0.346435546875,0.8759765625,0.515625,-4.90625,2.484375,1
0.5498046875,0.3505859375,0.80810546875,-4.8046875,-6.2421875,2.46875,1
0.494873046875,0.355224609375,0.892822265625,-0.203125,-4.8828125,-0.9921875,1
0.5791015625,0.3486328125,0.81103515625,0.109375,4.4296875,0.40625,1
0.48974609375,0.3642578125,0.806396484375,-3.125,6.1875,-0.921875,1
0.4912109375,0.358154296875,0.90380859375,2.03125,-10.171875,0.25,1
0.57470703125,0.348388671875,0.88037109375,-1.5390625,0.9296875,2.671875,1
0.49951171875,0.356689453125,0.8935546875,-3.6015625,14.03125,-0.9921875,1
0.49658203125,0.349365234375,0.88818359375,-0.5078125,-12.890625,0.921875,1
0.56884765625,0.359619140625,0.878662109375,-2.0703125,-6.3046875,0.5390625,1
0.49560546875,0.3544921875,0.87841796875,-1.0859375,3.6484375,0.625,1
0.49169921875,0.367431640625,0.8974609375,-3.2734375,18.8203125,1.5234375,1
0.509033203125,0.37109375,0.896240234375,-5.84375,-8.1796875,0.2421875,1
0.486083984375,0.361572265625,0.94873046875,-2.625,3.515625,-0.328125,1
0.485107421875,0.352783203125,0.859619140625,0.90625,8.40625,0.5,1
0.470458984375,0.3701171875,0.894775390625,-1.25,1.1953125,2.6796875,1
0.427490234375,0.453857421875,0.904052734375,2.5546875,24.890625,-4.0546875,1
0.5078125,0.3681640625,0.90283203125,-4.5546875,-9.0546875,0.1640625,1
0.4833984375,0.36767578125,0.87255859375,-2.5625,-6.53125,-0.8359375,1
0.5107421875,0.35888671875,0.94677734375,1.34375,2.65625,0.2578125,1
0.526123046875,0.44677734375,0.877197265625,-2.890625,-5.171875,-0.265625,1
0.5263671875,0.365234375,0.8505859375,0.0078125,-0.15625,2.0,1
0.527587890625,0.358154296875,0.860107421875,0.875,-8.7265625,-0.5078125,1
0.5263671875,0.363525390625,0.85009765625,-0.703125,-7.359375,-2.4296875,1
0.48876953125,0.37060546875,0.878173828125,-0.6328125,-12.875,-2.125,1
0.50390625,0.35791015625,0.8623046875,-2.75,2.734375,-0.6484375,1
0.428466796875,0.353515625,0.937744140625,-2.7578125,4.625,-0.5546875,1
0.426513671875,0.35205078125,0.869873046875,-0.34375,2.5078125,-0.953125,1
0.412353515625,0.349853515625,0.942138671875,0.234375,1.578125,-0.796875,1
0.4130859375,0.352783203125,0.94482421875,-2.21875,2.359375,-0.921875,1
0.40966796875,0.350830078125,0.94921875,-2.953125,1.2890625,0.9453125,1
0.4072265625,0.361083984375,0.873291015625,-6.6953125,0.84375,1.34375,1
0.406982421875,0.357421875,0.9462890625,-1.5234375,0.1171875,-0.4765625,1
0.40869140625,0.362548828125,0.874755859375,-4.6796875,-1.5859375,-0.234375,1
0.412109375,0.36572265625,0.93994140625,-2.7578125,-0.0390625,0.6015625,1
0.4560546875,0.366943359375,0.940185546875,-2.265625,-0.1015625,-2.0078125,1
0.412109375,0.3603515625,0.941162109375,-2.046875,-1.3046875,0.578125,1
0.4169921875,0.362060546875,0.875,-2.2109375,-3.234375,0.7109375,1
0.4189453125,0.354248046875,0.867919921875,0.15625,-7.125,0.59375,1
0.419921875,0.3603515625,0.86865234375,-1.1484375,0.46875,-0.625,1
0.466796875,0.357666015625,0.943115234375,-2.7578125,4.0546875,-0.140625,1
0.467529296875,0.361328125,0.94921875,-2.8671875,2.5859375,-0.578125,1
0.466796875,0.364013671875,0.940185546875,-1.0703125,4.5625,-0.921875,1
0.466064453125,0.364990234375,0.945556640625,-1.046875,-0.0703125,-0.7734375,1
0.46826171875,0.363525390625,0.9453125,-2.9765625,2.40625,-0.8828125,1
0.46142578125,0.365966796875,0.942138671875,-2.515625,0.1640625,-2.015625,1
0.423828125,0.358642578125,0.872314453125,-2.2109375,-5.734375,0.1328125,1
0.423828125,0.358642578125,0.872314453125,-2.1875,-8.6328125,0.34375,1
0.430908203125,0.3583984375,0.8701171875,-1.3203125,5.015625,0.671875,1
0.424560546875,0.35205078125,0.872314453125,-2.7734375,5.3359375,0.8203125,1
0.40771484375,0.361328125,0.949462890625,-2.859375,-0.203125,0.734375,1
0.455322265625,0.36083984375,0.947265625,-2.375,3.390625,0.3046875,1
0.465087890625,0.346435546875,0.94775390625,-2.2890625,2.375,-0.921875,1
0.45849609375,0.353515625,0.9462890625,-1.296875,2.8515625,-2.0859375,1
0.464111328125,0.35986328125,0.945556640625,-2.671875,-0.1953125,-0.6875,1
0.45947265625,0.3583984375,0.949951171875,-2.65625,-2.109375,0.8828125,1
0.462158203125,0.356201171875,0.951171875,-2.3359375,2.8828125,0.2109375,1
0.4091796875,0.3466796875,0.95068359375,0.8671875,-8.4296875,-2.2109375,1
0.411865234375,0.3486328125,0.946044921875,0.0078125,-3.0234375,0.1875,1
0.4365234375,0.346435546875,0.874267578125,-2.578125,-13.9375,0.4296875,1
0.49365234375,0.34423828125,0.89990234375,0.8359375,-9.84375,-2.6171875,1
0.49365234375,0.3994140625,0.89892578125,0.4296875,-8.6953125,0.4375,1
0.499267578125,0.39697265625,0.89501953125,-2.8203125,0.75,-0.8125,1
1.019287109375,-0.199951171875,0.294189453125,-4.421875,-0.2109375,0.1171875,1
1.019287109375,-0.199951171875,0.294189453125,-4.328125,2.2421875,0.828125,1
1.02001953125,-0.198486328125,0.342529296875,-1.6328125,-4.859375,0.796875,1
1.0263671875,-0.21337890625,0.3271484375,-3.2109375,-4.9609375,-2.0234375,1
1.02294921875,-0.21484375,0.338623046875,-8.5390625,-6.890625,-4.1796875,1
1.009033203125,-0.18603515625,0.3369140625,-1.859375,-1.15625,-1.296875,1
1.0078125,-0.260498046875,0.28271484375,2.0625,4.0,2.078125,1
0.9248046875,-0.265380859375,0.24267578125,6.078125,-1.3671875,3.421875,1
1.024658203125,-0.10546875,0.273681640625,11.921875,-10.3515625,5.0703125,1
1.0693359375,-0.12744140625,0.262451171875,25.3046875,-17.375,16.3984375,1
0.97900390625,-0.1240234375,0.257080078125,40.5390625,-7.6875,15.8203125,1
0.864013671875,-0.251708984375,0.18798828125,32.4609375,4.0078125,12.171875,1
0.788818359375,-0.137451171875,0.25439453125,5.34375,-15.1796875,2.734375,1
0.739990234375,-0.125,0.10791015625,19.03125,19.1015625,17.140625,1
0.93798828125,-0.23876953125,0.18115234375,52.75,6.703125,19.2265625,1
0.678466796875,-0.177001953125,0.120849609375,32.2421875,20.4765625,57.9375,1
0.61181640625,-0.088134765625,0.229248046875,0.0546875,33.6015625,143.8828125,1
0.158203125,0.035888671875,0.313720703125,-20.859375,8.578125,168.046875,1
2.913818359375,3.3623046875,1.61669921875,127.6171875,23.296875,158.5859375,1
1.607421875,1.2802734375,1.866943359375,-13.2578125,253.9921875,103.6484375,1
-0.052734375,0.4716796875,0.474609375,-111.6875,-102.1171875,33.5546875,1
-0.49560546875,0.478759765625,0.23681640625,-127.8203125,14.4765625,51.078125,1
-0.150146484375,0.731201171875,0.30322265625,-82.4765625,99.9453125,6.7265625,1
0.0498046875,0.8662109375,0.4189453125,6.9921875,14.8828125,-38.5234375,1
0.04638671875,0.8828125,0.356201171875,-23.875,21.265625,-7.6796875,1
0.078125,0.841796875,0.46240234375,-35.765625,55.015625,3.234375,1
0.064697265625,0.928466796875,0.272705078125,-30.0625,-8.7265625,4.078125,1
-0.0263671875,1.0009765625,0.163818359375,-23.8046875,-6.8984375,0.2578125,1
0.0830078125,1.0234375,0.10302734375,-11.671875,-7.234375,-3.140625,1
0.09033203125,1.009033203125,0.111328125,-7.234375,4.703125,-2.4921875,1
0.0439453125,1.01708984375,0.1142578125,0.5078125,-6.46875,-6.8359375,1
0.0810546875,1.006103515625,0.184814453125,15.8671875,20.484375,4.0859375,1
0.08642578125,0.93017578125,0.271240234375,16.6484375,11.125,2.8515625,1
0.071533203125,0.919921875,0.314453125,-0.625,8.5859375,-1.15625,1
0.066650390625,0.92431640625,0.233642578125,-4.546875,4.640625,-0.78125,1
0.06689453125,0.92626953125,0.27978515625,-15.3046875,-4.8671875,-3.2734375,1
0.069091796875,0.92919921875,0.276611328125,-12.3984375,-16.21875,-3.3671875,1
0.080810546875,0.93310546875,0.26416015625,-3.7421875,-21.421875,-1.640625,1
0.079833984375,0.936279296875,0.2802734375,-3.8125,-10.5859375,-2.15625,1
0.039794921875,0.936767578125,0.25537109375,0.2109375,-12.40625,-0.7265625,1
0.04296875,1.004638671875,0.2607421875,-2.0703125,-12.125,0.453125,1
0.040771484375,0.9296875,0.258056640625,4.15625,-5.3515625,-0.296875,1
0.04150390625,0.9365234375,0.266845703125,2.125,-1.6015625,-0.078125,1
0.0361328125,0.9306640625,0.239990234375,2.21875,8.5234375,2.125,1
0.09228515625,0.927490234375,0.232666015625,-2.1328125,2.296875,-0.5234375,1
0.08837890625,0.9306640625,0.23291015625,0.1875,1.6640625,-0.5,1
0.09033203125,0.92919921875,0.23095703125,-2.984375,-2.765625,0.6484375,1
0.091796875,0.93603515625,0.23095703125,-1.96875,0.5703125,-0.8046875,1
0.088623046875,0.932373046875,0.237060546875,-0.4765625,-0.28125,-0.5703125,1
0.087158203125,0.929443359375,0.232421875,-0.3125,2.3046875,-0.6484375,1
0.08642578125,0.93017578125,0.318359375,-0.6640625,6.453125,-0.828125,1
0.08349609375,0.9365234375,0.237548828125,-2.1796875,2.0234375,0.96875,1
0.0771484375,0.9326171875,0.321533203125,-2.875,7.359375,-0.6796875,1
0.072998046875,0.931640625,0.31396484375,-1.3828125,4.953125,-0.9296875,1
0.07275390625,0.92529296875,0.314208984375,-2.984375,0.875,0.6875,1
0.0751953125,0.930908203125,0.248291015625,-2.7890625,0.328125,-0.7265625,1
0.07421875,0.92626953125,0.245849609375,-2.3203125,-2.5,0.7734375,1
0.07373046875,1.000244140625,0.318359375,-6.734375,-0.359375,-0.796875,1
0.078125,0.9306640625,0.2373046875,-5.0234375,2.8828125,0.625,1
0.07763671875,0.929443359375,0.24755859375,-5.9921875,2.578125,-2.3515625,1
0.07275390625,0.935546875,0.25830078125,-18.875,2.7890625,-2.2109375,1
0.07763671875,0.935302734375,0.2587890625,-14.8671875,14.6171875,0.59375,1
0.078369140625,0.934814453125,0.25244140625,-4.296875,-2.75,0.65625,1
0.080322265625,1.004150390625,0.18212890625,-1.4609375,-2.90625,0.0703125,1
0.082763671875,1.002685546875,0.17529296875,0.046875,0.3125,-0.4375,1
0.081787109375,1.007080078125,0.181396484375,-7.0,5.1875,0.15625,1
0.074462890625,0.929443359375,0.181884765625,0.6953125,-4.5625,-0.765625,1
0.078369140625,1.00146484375,0.26220703125,-0.1640625,-0.6875,0.546875,1
0.0810546875,0.93408203125,0.25146484375,0.8984375,-0.8125,-0.6640625,1
0.07421875,1.005615234375,0.2705078125,-3.4296875,-1.4296875,0.0234375,1
0.08203125,0.936767578125,0.254150390625,-1.546875,3.96875,0.4296875,1
0.0703125,0.93359375,0.257568359375,-2.7109375,2.1796875,0.890625,1
0.0712890625,1.006103515625,0.18603515625,-2.1796875,-0.3046875,0.9921875,1
0.06640625,0.935302734375,0.267333984375,0.953125,3.3671875,-0.84375,1
0.06640625,1.0009765625,0.264892578125,0.921875,-1.015625,0.984375,1
0.07763671875,1.001953125,0.260986328125,0.4609375,-0.75,0.59375,1
0.0712890625,0.933349609375,0.278076171875,0.0078125,-2.109375,0.65625,1
0.070556640625,0.934814453125,0.257080078125,-2.0625,0.9140625,0.9765625,1
0.076171875,1.001708984375,0.272705078125,0.7421875,4.3359375,0.921875,1
0.07470703125,1.000244140625,0.265380859375,-2.2109375,-4.890625,-0.9453125,1
0.067626953125,0.932373046875,0.228759765625,2.6484375,0.9921875,-0.4375,1
0.06494140625,1.00341796875,0.2255859375,3.6171875,-2.9765625,2.5390625,1
0.068359375,0.936767578125,0.222900390625,-2.90625,1.3515625,2.171875,1
0.064208984375,1.002197265625,0.2197265625,-1.03125,-4.703125,0.5859375,1
-0.00146484375,0.930419921875,0.227783203125,-2.734375,0.5078125,0.859375,1
-0.00537109375,1.001220703125,0.227783203125,-2.0390625,-2.1640625,-0.8515625,1
0.069091796875,0.9287109375,0.22998046875,0.3671875,-4.0078125,0.4375,1
0.068359375,1.0,0.2265625,-3.40625,-2.171875,-2.1796875,1
-0.005615234375,1.00146484375,0.185791015625,-5.1640625,1.5859375,-0.8828125,1
-0.0029296875,0.933837890625,0.271240234375,-2.75,2.0859375,0.828125,1
-0.006591796875,0.935546875,0.273681640625,0.078125,-4.65625,0.6796875,1
0.062744140625,0.9306640625,0.27783203125,-2.0546875,-2.5859375,0.171875,1
-0.0,0.932373046875,0.22705078125,-0.9375,-2.796875,0.7421875,1
-0.01318359375,0.930419921875,0.274169921875,-4.3828125,-0.1875,0.53125,1
-0.005126953125,0.935546875,0.28076171875,-1.34375,2.25,-0.7421875,1
-0.00732421875,1.000732421875,0.27978515625,0.1484375,0.0703125,-0.6484375,1
-0.004638671875,0.93310546875,0.222412109375,-2.046875,-1.109375,0.96875,1
-0.00146484375,0.936279296875,0.220458984375,-4.0234375,-0.9453125,0.4921875,1
-0.000244140625,0.9306640625,0.27392578125,-4.34375,0.4375,0.34375,1
-0.00244140625,0.925537109375,0.22265625,-1.6171875,-0.7421875,0.1328125,1
-0.0048828125,0.934814453125,0.23388671875,-0.171875,-4.1875,0.8203125,1
0.071044921875,0.93408203125,0.278564453125,-1.109375,2.015625,0.5390625,1
-0.00244140625,0.93310546875,0.2265625,0.1640625,2.953125,-0.8984375,1
0.076904296875,0.929931640625,0.2314453125,-0.84375,2.875,0.3515625,1
0.068115234375,0.931640625,0.227783203125,-2.890625,-0.46875,-0.640625,1
0.067626953125,0.92724609375,0.232421875,-0.3515625,0.5546875,0.6484375,1
0.07177734375,0.931640625,0.2333984375,1.21875,-2.6484375,-0.8828125,1
0.08154296875,0.92919921875,0.2275390625,2.578125,-0.46875,-0.390625,1
0.064453125,0.92578125,0.23974609375,-0.21875,3.3203125,-0.03125,1
-0.004638671875,0.935302734375,0.32177734375,2.328125,8.8828125,-0.8515625,1
1.0126953125,-0.019287109375,0.35693359375,-2.6796875,3.6328125,0.796875,1
1.0107421875,-0.02197265625,0.361083984375,-2.6796875,3.6328125,0.796875,1
1.021484375,-0.023681640625,0.35546875,0.546875,0.875,0.953125,1
1.012451171875,-0.023193359375,0.359130859375,0.7578125,0.1640625,2.0,1
1.014892578125,-0.022705078125,0.349853515625,-0.9453125,-4.9140625,-0.5859375,1
1.01611328125,-0.03076171875,0.40576171875,0.7890625,-4.9453125,-0.765625,1
1.015869140625,-0.02783203125,0.393798828125,-1.3515625,-4.2734375,0.5,1
0.9755859375,-0.027099609375,0.29296875,-4.0625,5.609375,-2.6171875,1
0.9228515625,-0.0068359375,0.187255859375,-11.390625,0.3125,3.859375,1
0.9619140625,0.00537109375,0.35595703125,-6.671875,-12.4453125,-6.1484375,1
0.94384765625,-0.1533203125,0.303466796875,20.1328125,6.4765625,12.96875,1
0.89892578125,0.121337890625,0.244140625,-9.140625,2.75,16.203125,1
1.03759765625,-0.009033203125,0.31005859375,6.78125,8.171875,11.4453125,1
0.91015625,0.19384765625,0.292724609375,-16.5546875,21.375,-0.5390625,1
0.950927734375,-0.025390625,0.390380859375,-6.9765625,-5.453125,-10.9296875,1
0.95068359375,-0.009033203125,0.36328125,7.3359375,28.890625,-22.03125,1
0.708740234375,-0.12255859375,0.53271484375,-9.6328125,65.5859375,-28.3203125,1
0.632080078125,-0.095947265625,0.349609375,-35.6875,92.75,29.25,1
-0.181396484375,-0.050048828125,0.657470703125,-52.3046875,63.9296875,145.3828125,1
-0.41015625,0.11962890625,0.172119140625,-1.234375,158.4296875,-34.8984375,1
-0.30224609375,0.157958984375,0.760009765625,-19.375,152.078125,25.7265625,1
-0.5439453125,0.468505859375,1.076904296875,47.1875,109.6328125,74.4140625,1
-0.2421875,-0.097412109375,0.8212890625,46.3359375,-74.625,26.7265625,1
0.1201171875,-0.3564453125,1.26025390625,54.5546875,-20.7734375,32.140625,1
-0.11474609375,-0.309814453125,1.1513671875,-5.5703125,102.3046875,-1.140625,1
-0.353515625,-0.02685546875,1.1552734375,-15.8046875,29.5625,-11.671875,1
-0.36083984375,-0.022705078125,1.10791015625,2.265625,0.203125,-1.7578125,1
-0.08349609375,-0.0595703125,1.140869140625,-6.9375,-0.5859375,-5.140625,1
-0.132080078125,-0.044189453125,1.054443359375,-0.96875,-4.2421875,-0.3203125,1
-0.057373046875,-0.089599609375,1.050048828125,-2.6796875,0.3359375,-0.8671875,1
-0.1455078125,-0.0615234375,1.056884765625,-1.5625,0.28125,0.734375,1
-0.110107421875,-0.039794921875,1.13232421875,2.765625,4.4453125,2.1640625,1
-0.155517578125,-0.0439453125,1.13037109375,-1.3046875,1.1171875,0.65625,1
-0.101806640625,-0.052978515625,1.0595703125,0.296875,-0.109375,0.25,1
-0.153076171875,-0.042724609375,1.047119140625,1.890625,-5.8125,-0.640625,1
-0.056640625,-0.03857421875,1.141845703125,-3.4921875,-13.171875,0.453125,1
-0.038330078125,-0.042724609375,1.052490234375,-1.9140625,-16.421875,0.5703125,1
-0.068603515625,-0.040283203125,1.05322265625,-4.625,-6.4375,-0.984375,1
-0.088134765625,-0.032958984375,1.12646484375,-2.2734375,-0.4609375,-0.84375,1
-0.06884765625,-0.04052734375,1.129638671875,-1.4609375,-8.59375,2.0546875,1
-0.068115234375,-0.0458984375,1.134765625,-0.4453125,-3.1015625,-0.453125,1
0.013916015625,-0.051513671875,1.0390625,-1.4375,-0.140625,-0.6171875,1
0.001220703125,-0.041748046875,1.091552734375,1.84375,4.0,2.453125,1
-0.07177734375,-0.0439453125,1.131103515625,-2.0703125,3.34375,0.8515625,1
-0.0732421875,-0.04541015625,1.0458984375,-5.4453125,4.0625,0.0,1
-0.034912109375,-0.038818359375,1.056396484375,-0.828125,8.2109375,0.6171875,1
-0.034912109375,-0.04833984375,1.128662109375,-2.40625,3.2265625,0.8984375,1
-0.136474609375,-0.0478515625,1.13232421875,-2.625,1.46875,0.3359375,1
-0.132568359375,-0.04443359375,1.128173828125,-1.0546875,-0.5,0.6328125,1
-0.125732421875,-0.12744140625,1.135009765625,-4.5546875,2.8359375,-0.484375,1
-0.130859375,-0.04443359375,1.05224609375,-5.0390625,-2.8671875,0.6953125,1
-0.141845703125,-0.044677734375,1.1513671875,-0.703125,0.4765625,-2.3359375,1
-0.127685546875,-0.04638671875,1.05810546875,-3.1015625,-1.421875,-2.703125,1
-0.0576171875,-0.0927734375,1.12548828125,0.3359375,-2.4453125,-2.3125,1
-0.049560546875,-0.041015625,1.132080078125,-1.4296875,-3.359375,0.3359375,1
-0.048583984375,-0.05029296875,1.128173828125,-1.3515625,-4.1953125,0.8984375,1
-0.03759765625,-0.036865234375,1.059326171875,-1.53125,-3.6953125,-0.9296875,1
-0.09033203125,-0.041259765625,1.133056640625,-2.328125,-2.15625,0.6171875,1
-0.076904296875,-0.0458984375,1.0361328125,-2.71875,0.65625,0.9765625,1
-0.092041015625,-0.041748046875,1.040283203125,0.3515625,6.3359375,-0.9609375,1
-0.04345703125,-0.0439453125,1.061767578125,-0.703125,9.8359375,0.1796875,1
-0.058837890625,-0.055908203125,1.135498046875,-4.171875,1.609375,0.5546875,1
-0.05859375,-0.05224609375,1.0556640625,0.1015625,6.7890625,0.75,1
-0.135498046875,-0.056396484375,1.0625,-1.1015625,2.453125,-0.4765625,1
-0.138427734375,-0.052978515625,1.05615234375,0.5078125,-0.453125,0.4296875,1
-0.135009765625,-0.05419921875,1.058837890625,-1.03125,-3.9921875,0.203125,1
-0.1396484375,-0.051025390625,1.14892578125,-4.1015625,-2.5,-0.90625,1
-0.134765625,-0.0576171875,1.057373046875,-1.671875,-0.5859375,0.6953125,1
-0.12744140625,-0.127197265625,1.0595703125,-2.2109375,4.4765625,-0.6640625,1
-0.1494140625,-0.051513671875,1.125244140625,-2.015625,4.5390625,0.78125,1
-0.132080078125,-0.059326171875,1.13330078125,-2.3671875,-1.0,-0.9609375,1
-0.13916015625,-0.054931640625,1.12548828125,-1.078125,2.1796875,0.3828125,1
-0.138427734375,-0.052490234375,1.1279296875,-2.2578125,-2.4921875,0.8125,1
-0.045654296875,-0.0517578125,1.06103515625,-4.578125,-5.8828125,-0.9296875,1
-0.052490234375,-0.059326171875,1.0419921875,4.5,-11.0390625,-0.15625,1
-0.0615234375,-0.0576171875,1.14111328125,-4.6640625,1.921875,0.5,1
-0.083984375,-0.048095703125,1.06005859375,-1.1640625,-1.8671875,0.90625,1
-0.034423828125,-0.046875,1.050537109375,-1.2421875,-0.3828125,-0.8515625,1
-0.039306640625,-0.04931640625,1.04150390625,-1.7265625,4.3046875,-0.8515625,1
-0.138671875,-0.1416015625,1.158935546875,1.734375,-0.15625,0.3671875,1
-0.39501953125,-0.0703125,0.85546875,-1.125,26.515625,-2.4140625,1
-0.381591796875,-0.048828125,1.150390625,-4.796875,6.4140625,0.859375,1
-0.40576171875,-0.040771484375,0.98046875,-5.265625,11.421875,0.34375,1
-0.402587890625,-0.0439453125,1.075927734375,0.6328125,-9.7109375,-0.765625,1
-0.330322265625,-0.038330078125,1.136474609375,-1.9921875,10.8515625,0.5546875,1
-0.293701171875,-0.048095703125,1.065673828125,-6.1953125,0.3984375,-2.1796875,1
-0.325927734375,-0.03759765625,1.07080078125,-6.0859375,-4.125,0.1796875,1
-0.439697265625,-0.06640625,1.00146484375,-3.7578125,44.0859375,-0.90625,1
-0.2431640625,-0.041015625,1.0546875,-2.1953125,-32.25,-2.1015625,1
-0.32275390625,-0.04296875,1.03369140625,-1.203125,-2.4375,0.4765625,1
-0.287841796875,-0.0380859375,1.0693359375,-1.6953125,8.375,-0.6953125,1
-0.249267578125,-0.093017578125,1.0869140625,-2.2421875,-39.6171875,-2.4296875,1
-0.312744140625,-0.04638671875,1.044921875,-1.0,-13.640625,-0.6015625,1
-0.272216796875,-0.04052734375,1.052978515625,0.8046875,-52.7734375,0.46875,1
-0.25146484375,-0.039794921875,1.055908203125,-0.2734375,-0.71875,-0.6796875,1
-0.18701171875,-0.09130859375,1.076416015625,2.765625,-20.7265625,2.3203125,1
-0.16015625,-0.08544921875,1.06591796875,-4.625,13.296875,-0.875,1
-0.26220703125,-0.092529296875,1.05126953125,-2.4140625,7.8203125,0.9296875,1
-0.274658203125,-0.06005859375,1.200439453125,-1.578125,-1.2734375,0.0859375,1
-0.16259765625,-0.048828125,1.02099609375,0.0546875,53.4765625,2.4453125,1
-0.34423828125,0.00146484375,1.003173828125,-1.578125,25.0234375,6.4609375,1
-0.323974609375,-0.0419921875,1.0859375,-3.7734375,3.4296875,0.5625,1
-0.2392578125,-0.03515625,0.998779296875,-2.65625,6.3671875,-0.71875,1
-0.285400390625,-0.04150390625,1.0322265625,6.8359375,13.78125,0.1953125,1
-0.328369140625,-0.045166015625,1.0673828125,-4.71875,-12.546875,0.2578125,1
-0.279052734375,-0.0419921875,1.080322265625,-2.2265625,-9.1796875,0.625,1
-0.239990234375,-0.050537109375,1.038330078125,0.515625,4.015625,0.453125,1
-0.184814453125,-0.048095703125,1.05322265625,1.6796875,-33.0625,-0.7265625,1
0.981201171875,0.09423828125,0.263671875,-4.0546875,-0.1640625,0.359375,1
0.970703125,0.15380859375,0.2685546875,-0.421875,-0.640625,-0.15625,1
0.978759765625,0.134521484375,0.26220703125,2.671875,-3.8984375,-0.109375,1
0.977783203125,0.1328125,0.252685546875,-2.6484375,-1.8359375,-0.28125,1
0.96923828125,0.097412109375,0.26318359375,-8.0390625,-6.5703125,0.0078125,1
0.979248046875,0.119140625,0.26171875,-3.015625,-6.6875,2.1484375,1
0.9912109375,0.1044921875,0.25537109375,0.625,-1.25,-0.0546875,1
0.979248046875,0.10791015625,0.256103515625,5.3515625,0.0078125,4.203125,1
0.969970703125,0.107666015625,0.18115234375,5.109375,-0.546875,2.796875,1
0.9892578125,0.110107421875,0.168212890625,4.9140625,-0.859375,-0.0546875,1
0.9755859375,0.112548828125,0.186767578125,3.2421875,-0.9765625,-2.234375,1
0.999267578125,0.114013671875,0.260498046875,1.59375,2.9296875,-1.8828125,1
1.015869140625,0.045654296875,0.32421875,3.59375,5.796875,-4.4453125,1
1.123779296875,0.20361328125,0.206298828125,20.75,-10.203125,23.2265625,1
1.07666015625,0.10107421875,0.22607421875,15.3828125,-14.6484375,12.546875,1
0.88330078125,0.208740234375,0.286376953125,-8.59375,3.5859375,5.8671875,1
